cbsa,year,qtr,qcew_avg_wkly_wage,qcew_employment
35840,2024,2,1201,329124
35840,2024,3,1167,332688
35840,2024,4,1289,338615
35980,2024,1,1418,125513
35980,2024,2,1317,129207
35980,2024,3,1287,128601
35980,2024,4,1403,127984
36100,2024,1,1003,119316
36100,2024,2,1002,118628
36100,2024,3,977,119400
36100,2024,4,1057,121351
36220,2024,1,1455,78532
36220,2024,2,1393,79293
36220,2024,3,1415,79675
36220,2024,4,1508,80607
36260,2024,1,1135,267593
36260,2024,2,1097,271161
36260,2024,3,1127,271473
36260,2024,4,1163,271735
36420,2024,1,1229,665071
36420,2024,2,1153,666477
36420,2024,3,1149,672572
36420,2024,4,1220,677471
36500,2024,1,1385,127626
36500,2024,2,1364,129581
36500,2024,3,1381,130610
36500,2024,4,1411,129904
36540,2024,1,1287,487736
36540,2024,2,1175,495442
36540,2024,3,1220,491771
36540,2024,4,1291,494026
36740,2024,1,1269,1400145
36740,2024,2,1208,1376008
36740,2024,3,1199,1398940
36740,2024,4,1319,1414384
36780,2024,1,1320,92935
36780,2024,2,1169,94163
36780,2024,3,1196,93247
36780,2024,4,1269,94178
36980,2024,1,1016,48698
36980,2024,2,1021,49343
36980,2024,3,986,49626
36980,2024,4,1071,49716
37100,2024,1,1403,336683
37100,2024,2,1307,339762
37100,2024,3,1304,333874
37100,2024,4,1409,336048
37140,2024,1,1106,49551
37140,2024,2,1088,50264
37140,2024,3,1094,50111
37140,2024,4,1149,50562
37340,2024,1,1358,242460
37340,2024,2,1271,241706
37340,2024,3,1278,242620
37340,2024,4,1328,244097
37460,2024,1,1001,88395
37460,2024,2,998,89791
37460,2024,3,1015,88710
37460,2024,4,1051,89442
37620,2024,1,1013,36138
37620,2024,2,1070,36643
37620,2024,3,1026,36702
37620,2024,4,1073,36660
37860,2024,1,1137,189873
37860,2024,2,1078,188849
37860,2024,3,1093,189607
37860,2024,4,1167,190234
37900,2024,1,1504,165526
37900,2024,2,1192,170018
37900,2024,3,1197,168192
37900,2024,4,1310,166335
38060,2024,1,1446,2376273
38060,2024,2,1374,2305020
38060,2024,3,1353,2358554
38060,2024,4,1466,2395738
38240,2024,1,1008,39945
38240,2024,2,1003,40833
38240,2024,3,1008,39783
38240,2024,4,1138,40765
38300,2024,1,1462,1094204
38300,2024,2,1316,1118925
38300,2024,3,1323,1109528
38300,2024,4,1398,1108925
38340,2024,1,1224,56999
38340,2024,2,1155,59578
38340,2024,3,1181,57744
38340,2024,4,1230,57879
38540,2024,1,919,36671
38540,2024,2,880,38132
38540,2024,3,934,37804
38540,2024,4,938,37799
38860,2024,1,1373,279141
38860,2024,2,1258,299175
38860,2024,3,1242,293632
38860,2024,4,1382,287512
38900,2024,1,1543,1214489
38900,2024,2,1476,1229652
38900,2024,3,1498,1224759
38900,2024,4,1582,1222115
38940,2024,1,1075,167821
38940,2024,2,1056,161946
38940,2024,3,1060,167879
38940,2024,4,1122,170409
39150,2024,1,1002,72330
39150,2024,2,1048,70177
39150,2024,3,1042,71684
39150,2024,4,1113,71968
39300,2024,1,1328,695354
39300,2024,2,1221,724360
39300,2024,3,1229,716742
39300,2024,4,1311,715940
39340,2024,1,1224,297652
39340,2024,2,1158,299414
39340,2024,3,1167,301960
39340,2024,4,1251,302740
39380,2024,1,1041,61964
39380,2024,2,1088,62851
39380,2024,3,1062,62407
39380,2024,4,1131,62064
39460,2024,1,1030,57201
39460,2024,2,1041,54820
39460,2024,3,989,55514
39460,2024,4,1099,57071
39540,2024,1,1152,75860
39540,2024,2,1134,77726
39540,2024,3,1103,76215
39540,2024,4,1314,76797
39580,2024,1,1492,720551
39580,2024,2,1374,730738
39580,2024,3,1369,727202
39580,2024,4,1507,735376
39660,2024,1,1112,70766
39660,2024,2,1043,76558
39660,2024,3,1076,74835
39660,2024,4,1150,72680
39740,2024,1,1246,171957
39740,2024,2,1186,173483
39740,2024,3,1207,174664
39740,2024,4,1253,176839
39820,2024,1,1089,68918
39820,2024,2,1115,70726
39820,2024,3,1150,70421
39820,2024,4,1209,70606
39900,2024,1,1316,271389
39900,2024,2,1306,275417
39900,2024,3,1330,276568
39900,2024,4,1426,275898
40060,2024,1,1426,651856
40060,2024,2,1285,665572
40060,2024,3,1311,658547
40060,2024,4,1399,665786
40140,2024,1,1163,1677760
40140,2024,2,1172,1674201
40140,2024,3,1147,1674310
40140,2024,4,1214,1706929
40220,2024,1,1136,151393
40220,2024,2,1076,152362
40220,2024,3,1124,152250
40220,2024,4,1190,153848
40340,2024,1,1394,120752
40340,2024,2,1466,125418
40340,2024,3,1380,122983
40340,2024,4,1542,123585
40380,2024,1,1283,492372
40380,2024,2,1228,506541
40380,2024,3,1239,500053
40380,2024,4,1282,499974
40420,2024,1,1141,136605
40420,2024,2,1104,139430
40420,2024,3,1111,139195
40420,2024,4,1188,139125
40580,2024,1,1043,54809
40580,2024,2,973,54891
40580,2024,3,988,54733
40580,2024,4,1055,55585
40660,2024,1,966,44125
40660,2024,2,931,43079
40660,2024,3,953,44260
40660,2024,4,978,45372
40900,2024,1,1498,1075727
40900,2024,2,1449,1082370
40900,2024,3,1479,1086737
40900,2024,4,1555,1086744
40980,2024,1,1125,78723
40980,2024,2,1067,80413
40980,2024,3,1105,79893
40980,2024,4,1169,80081
41060,2024,1,1170,103103
41060,2024,2,1147,107265
41060,2024,3,1166,105440
41060,2024,4,1228,104286
41100,2024,1,899,85431
41100,2024,2,929,85223
41100,2024,3,932,88125
41100,2024,4,982,88667
41140,2024,1,1082,54080
41140,2024,2,1061,54296
41140,2024,3,1083,54128
41140,2024,4,1127,54836
41180,2024,1,1395,1317478
41180,2024,2,1265,1336842
41180,2024,3,1270,1330497
41180,2024,4,1364,1337418
41420,2024,1,1167,190696
41420,2024,2,1162,196369
41420,2024,3,1177,199869
41420,2024,4,1231,193051
41500,2024,1,1186,183190
41500,2024,2,1131,216132
41500,2024,3,1169,216801
41500,2024,4,1239,179891
41540,2024,1,1071,53099
41540,2024,2,1085,53894
41540,2024,3,1077,53355
41540,2024,4,1133,53899
41620,2024,1,1534,810697
41620,2024,2,1438,815740
41620,2024,3,1415,820216
41620,2024,4,1528,828551
41660,2024,1,1081,50848
41660,2024,2,1044,51138
41660,2024,3,1090,51048
41660,2024,4,1143,51579
41700,2024,1,1287,1105282
41700,2024,2,1186,1117230
41700,2024,3,1218,1120044
41700,2024,4,1279,1130456
41740,2024,1,1655,1530964
41740,2024,2,1525,1537155
41740,2024,3,1527,1531753
41740,2024,4,1667,1547154
41780,2024,1,1058,46874
41780,2024,2,915,55266
41780,2024,3,943,52682
41780,2024,4,1017,47169
41940,2024,1,3759,1130456
41940,2024,2,3594,1133062
41940,2024,3,3459,1134975
41940,2024,4,4175,1141474
42020,2024,1,1172,121859
42020,2024,2,1154,123283
42020,2024,3,1148,121773
42020,2024,4,1244,119205
42100,2024,1,1320,100962
42100,2024,2,1254,107973
42100,2024,3,1272,107117
42100,2024,4,1359,101177
42140,2024,1,1122,61396
42140,2024,2,1141,62539
42140,2024,3,1147,61791
42140,2024,4,1297,62467
42200,2024,1,1345,212634
42200,2024,2,1299,222272
42200,2024,3,1310,220352
42200,2024,4,1407,210090
42220,2024,1,1384,206176
42220,2024,2,1318,209176
42220,2024,3,1347,208072
42220,2024,4,1445,205763
42340,2024,1,1166,195176
42340,2024,2,1135,197687
42340,2024,3,1145,195865
42340,2024,4,1221,199099
42540,2024,1,1064,250356
42540,2024,2,1037,253557
42540,2024,3,1054,255044
42540,2024,4,1095,256885
42680,2024,1,1121,58310
42680,2024,2,1086,55546
42680,2024,3,1070,56879
42680,2024,4,1182,59432
42700,2024,1,920,29266
42700,2024,2,894,28420
42700,2024,3,923,28760
42700,2024,4,950,29173
43100,2024,1,1281,60122
43100,2024,2,1172,62896
43100,2024,3,1177,61699
43100,2024,4,1247,60852
43300,2024,1,1124,51902
43300,2024,2,1080,52010
43300,2024,3,1120,52073
43300,2024,4,1158,52769
43340,2024,1,1086,160314
43340,2024,2,1047,160328
43340,2024,3,1091,160461
43340,2024,4,1140,162072
43420,2024,1,1123,35442
43420,2024,2,1142,34586
43420,2024,3,1177,34837
43420,2024,4,1164,34864
43580,2024,1,1128,74253
43580,2024,2,1062,74785
43580,2024,3,1100,75287
43580,2024,4,1168,75203
43620,2024,1,1259,172567
43620,2024,2,1182,178837
43620,2024,3,1217,176935
43620,2024,4,1304,177313
43640,2024,1,1151,95904
43640,2024,2,1090,96904
43640,2024,3,1126,96564
43640,2024,4,1198,97342
43780,2024,1,1137,128952
43780,2024,2,1099,131987
43780,2024,3,1123,131871
43780,2024,4,1162,131725
43900,2024,1,1146,162876
43900,2024,2,1129,163649
43900,2024,3,1082,164439
43900,2024,4,1185,165091
44060,2024,1,1264,252866
44060,2024,2,1203,257880
44060,2024,3,1239,256608
44060,2024,4,1289,253958
44100,2024,1,1336,134521
44100,2024,2,1285,137842
44100,2024,3,1326,137481
44100,2024,4,1361,136447
44140,2024,1,1242,200662
44140,2024,2,1164,204510
44140,2024,3,1171,204274
44140,2024,4,1256,202705
44180,2024,1,1061,219304
44180,2024,2,1027,221089
44180,2024,3,1048,221782
44180,2024,4,1085,223452
44220,2024,1,1004,47122
44220,2024,2,977,47654
44220,2024,3,989,46853
44220,2024,4,1035,46063
44300,2024,1,1191,68033
44300,2024,2,1184,70171
44300,2024,3,1218,68833
44300,2024,4,1240,68461
44420,2024,1,1050,50823
44420,2024,2,1019,51089
44420,2024,3,1068,50783
44420,2024,4,1090,51401
44700,2024,1,1177,282456
44700,2024,2,1196,287970
44700,2024,3,1212,291008
44700,2024,4,1281,290032
44940,2024,1,1008,35482
44940,2024,2,994,35587
44940,2024,3,989,34614
44940,2024,4,1108,35087
45060,2024,1,1326,294768
45060,2024,2,1264,304022
45060,2024,3,1261,302237
45060,2024,4,1360,302968
45220,2024,1,1137,189049
45220,2024,2,1132,186878
45220,2024,3,1142,190625
45220,2024,4,1229,192624
45460,2024,1,1036,63851
45460,2024,2,987,64289
45460,2024,3,988,64573
45460,2024,4,1025,65033
45500,2024,1,1002,57425
45500,2024,2,1009,58093
45500,2024,3,1000,57526
45500,2024,4,1054,57905
45780,2024,1,1223,287636
45780,2024,2,1118,290296
45780,2024,3,1121,289329
45780,2024,4,1186,292437
45820,2024,1,1151,110804
45820,2024,2,1091,111957
45820,2024,3,1094,111646
45820,2024,4,1162,113082
45900,2024,1,1097,64961
45900,2024,2,1060,72785
45900,2024,3,1075,69784
45900,2024,4,1179,66583
45940,2024,1,2045,263240
45940,2024,2,1570,269174
45940,2024,3,1657,264279
45940,2024,4,1692,268799
46060,2024,1,1191,388925
46060,2024,2,1184,377545
46060,2024,3,1154,385942
46060,2024,4,1234,392548
46140,2024,1,1227,452808
46140,2024,2,1152,452304
46140,2024,3,1149,456242
46140,2024,4,1231,459964
46220,2024,1,1148,106327
46220,2024,2,1083,106666
46220,2024,3,1106,107769
46220,2024,4,1179,108579
46300,2024,1,936,52711
46300,2024,2,909,54548
46300,2024,3,941,54549
46300,2024,4,978,54416
46340,2024,1,1089,112876
46340,2024,2,1064,113282
46340,2024,3,1094,113333
46340,2024,4,1170,115388
46520,2024,1,1326,454752
46520,2024,2,1302,450981
46520,2024,3,1350,453527
46520,2024,4,1395,461313
46540,2024,1,1161,117900
46540,2024,2,1144,119898
46540,2024,3,1117,118608
46540,2024,4,1179,118789
46660,2024,1,919,54870
46660,2024,2,898,55122
46660,2024,3,921,54526
46660,2024,4,981,54949
46700,2024,1,1365,142861
46700,2024,2,1364,143928
46700,2024,3,1349,144112
46700,2024,4,1413,143594
47020,2024,1,1080,38316
47020,2024,2,1041,38755
47020,2024,3,1061,38401
47020,2024,4,1108,38686
47220,2024,1,1095,59084
47220,2024,2,1094,61203
47220,2024,3,1075,61081
47220,2024,4,1175,60479
47260,2024,1,1232,755630
47260,2024,2,1152,768264
47260,2024,3,1201,761492
47260,2024,4,1241,761276
47300,2024,1,1002,172084
47300,2024,2,997,180418
47300,2024,3,1020,179576
47300,2024,4,1061,176469
47380,2024,1,1148,129278
47380,2024,2,1114,128580
47380,2024,3,1141,130277
47380,2024,4,1218,131862
47460,2024,1,1059,28108
47460,2024,2,1039,30477
47460,2024,3,1079,29729
47460,2024,4,1116,28389
47580,2024,1,1127,76243
47580,2024,2,1050,76673
47580,2024,3,1121,76688
47580,2024,4,1111,77025
47930,2024,1,1373,157644
47930,2024,2,1323,162748
47930,2024,3,1286,162321
47930,2024,4,1525,161599
47940,2024,1,1115,84595
47940,2024,2,1047,86177
47940,2024,3,1095,84887
47940,2024,4,1265,83664
48060,2024,1,1056,39399
48060,2024,2,1068,42372
48060,2024,3,1029,41082
48060,2024,4,1119,40059
48140,2024,1,1097,70401
48140,2024,2,1093,71806
48140,2024,3,1090,70307
48140,2024,4,1180,70815
48260,2024,1,981,36049
48260,2024,2,996,36317
48260,2024,3,966,35203
48260,2024,4,1038,35896
48300,2024,1,1067,55046
48300,2024,2,1075,61029
48300,2024,3,1072,60225
48300,2024,4,1111,54214
48540,2024,1,1068,57930
48540,2024,2,1055,59115
48540,2024,3,1028,58501
48540,2024,4,1108,58654
48620,2024,1,1151,303808
48620,2024,2,1089,305778
48620,2024,3,1093,306308
48620,2024,4,1208,308154
48660,2024,1,987,56971
48660,2024,2,984,57292
48660,2024,3,985,56423
48660,2024,4,1052,56571
48680,2024,1,1084,40536
48680,2024,2,1097,40169
48680,2024,3,1080,40581
48680,2024,4,1188,41463
48700,2024,1,1061,49674
48700,2024,2,1048,49918
48700,2024,3,1057,50088
48700,2024,4,1106,49819
48900,2024,1,1134,184399
48900,2024,2,1076,188738
48900,2024,3,1100,187250
48900,2024,4,1172,187704
49020,2024,1,1182,68393
49020,2024,2,1175,68910
49020,2024,3,1126,68294
49020,2024,4,1210,69482
49180,2024,1,1270,270241
49180,2024,2,1120,268581
49180,2024,3,1163,271867
49180,2024,4,1215,273342
49340,2024,1,1421,348724
49340,2024,2,1340,356946
49340,2024,3,1333,352493
49340,2024,4,1417,353123
49420,2024,1,982,112830
49420,2024,2,973,123217
49420,2024,3,999,123324
49420,2024,4,1054,110353
49620,2024,1,1222,181545
49620,2024,2,1153,182749
49620,2024,3,1196,182858
49620,2024,4,1230,184886
49660,2024,1,1002,158233
49660,2024,2,950,160803
49660,2024,3,978,160286
49660,2024,4,1047,159999
49700,2024,1,1132,52397
49700,2024,2,1119,55456
49700,2024,3,1140,55518
49700,2024,4,1207,52534
49740,2024,1,995,77295
49740,2024,2,1049,65862
49740,2024,3,1051,68202
49740,2024,4,1054,79260
10180,2025,1,1101,74671
10180,2025,2,1077,74204
10180,2025,3,1120,75686
10180,2025,4,1163,76094
10420,2025,1,1287,313806
10420,2025,2,1178,317750
10420,2025,3,1204,316691
10420,2025,4,1295,317065
10500,2025,1,1064,58048
10500,2025,2,1006,57801
10500,2025,3,1039,57163
10500,2025,4,1090,57918
10540,2025,1,1131,48517
10540,2025,2,1131,48861
10540,2025,3,1147,48854
10540,2025,4,1171,48068
10580,2025,1,1513,449553
10580,2025,2,1470,463379
10580,2025,3,1492,456595
10580,2025,4,1605,457237
10740,2025,1,1246,403060
10740,2025,2,1203,405884
10740,2025,3,1233,404239
10740,2025,4,1296,406171
10780,2025,1,1031,60186
10780,2025,2,1013,60652
10780,2025,3,1009,59867
10780,2025,4,1126,60250
10900,2025,1,1307,372642
10900,2025,2,1263,381172
10900,2025,3,1263,378656
10900,2025,4,1375,381424
11020,2025,1,1055,57829
11020,2025,2,1009,59521
11020,2025,3,1062,58555
11020,2025,4,1100,58012
11100,2025,1,1182,123407
11100,2025,2,1150,124508
11100,2025,3,1176,124701
11100,2025,4,1276,125698
11180,2025,1,1240,55700
11180,2025,2,1164,55817
11180,2025,3,1204,56093
11180,2025,4,1281,55809
11200,2025,1,1204,64169
11200,2025,2,1145,66249
11200,2025,3,1248,64426
11200,2025,4,1236,65127
11260,2025,1,1435,176707
11260,2025,2,1409,183411
11260,2025,3,1445,182022
11260,2025,4,1496,176021
11460,2025,1,1465,218560
11460,2025,2,1455,220339
11460,2025,3,1463,219221
11460,2025,4,1522,220026
11500,2025,1,1004,43108
11500,2025,2,998,43351
11500,2025,3,995,43611
11500,2025,4,1036,43901
11540,2025,1,1221,123055
11540,2025,2,1132,127545
11540,2025,3,1178,124092
11540,2025,4,1319,124904
11700,2025,1,1157,180510
11700,2025,2,1112,184090
11700,2025,3,1140,182907
11700,2025,4,1212,186386
12020,2025,1,1111,96683
12020,2025,2,1091,95115
12020,2025,3,1096,99101
12020,2025,4,1141,98235
12100,2025,1,1159,157485
12100,2025,2,1075,187428
12100,2025,3,1082,175199
12100,2025,4,1197,162611
12220,2025,1,1078,72400
12220,2025,2,1052,72669
12220,2025,3,1061,74140
12220,2025,4,1124,73794
12260,2025,1,1158,232546
12260,2025,2,1129,233019
12260,2025,3,1130,237124
12260,2025,4,1211,239481
12420,2025,1,1851,1298197
12420,2025,2,1689,1308605
12420,2025,3,1740,1303882
12420,2025,4,1876,1321014
12540,2025,1,1216,333935
12540,2025,2,1165,343612
12540,2025,3,1170,356125
12540,2025,4,1199,347872
12580,2025,1,1577,1348744
12580,2025,2,1466,1368093
12580,2025,3,1508,1351091
12580,2025,4,1604,1359517
12620,2025,1,1071,71163
12620,2025,2,1090,72432
12620,2025,3,1087,72444
12620,2025,4,1171,71881
12700,2025,1,1316,86350
12700,2025,2,1232,107603
12700,2025,3,1238,101312
12700,2025,4,1396,90347
12940,2025,1,1325,404428
12940,2025,2,1259,397767
12940,2025,3,1250,402815
12940,2025,4,1358,406484
12980,2025,1,1374,54352
12980,2025,2,1257,55915
12980,2025,3,1228,55180
12980,2025,4,1373,55007
13020,2025,1,1103,33681
13020,2025,2,1061,34793
13020,2025,3,1079,34533
13020,2025,4,1170,33770
13140,2025,1,1414,164277
13140,2025,2,1313,162718
13140,2025,3,1329,161538
13140,2025,4,1426,161387
13220,2025,1,1007,42430
13220,2025,2,1041,43606
13220,2025,3,994,43116
13220,2025,4,1092,42540
13380,2025,1,1329,93525
13380,2025,2,1301,95913
13380,2025,3,1296,93428
13380,2025,4,1417,92061
13460,2025,1,1287,106896
13460,2025,2,1298,111884
13460,2025,3,1301,110286
13460,2025,4,1381,107693
13740,2025,1,1225,92282
13740,2025,2,1213,95724
13740,2025,3,1195,93733
13740,2025,4,1341,93159
13780,2025,1,1238,95676
13780,2025,2,1217,98378
13780,2025,3,1216,98194
13780,2025,4,1285,97857
13820,2025,1,1436,515139
13820,2025,2,1301,520182
13820,2025,3,1317,517113
13820,2025,4,1432,523230
13900,2025,1,1266,70180
13900,2025,2,1203,72966
13900,2025,3,1240,71882
13900,2025,4,1306,71248
13980,2025,1,1109,73461
13980,2025,2,1062,70629
13980,2025,3,1196,72396
13980,2025,4,1137,74820
14010,2025,1,1410,86522
14010,2025,2,1249,86603
14010,2025,3,1275,87778
14010,2025,4,1352,87637
14020,2025,1,1266,73150
14020,2025,2,1145,72326
14020,2025,3,1201,73395
14020,2025,4,1105,73488
14260,2025,1,1293,387421
14260,2025,2,1233,396979
14260,2025,3,1279,395931
14260,2025,4,1477,399092
14500,2025,1,2019,190235
14500,2025,2,1840,191785
14500,2025,3,1897,191168
14500,2025,4,2034,191671
14540,2025,1,1101,81304
14540,2025,2,1040,81343
14540,2025,3,1056,82590
14540,2025,4,1084,82741
14580,2025,1,1352,73513
14580,2025,2,1281,75502
14580,2025,3,1307,74918
14580,2025,4,1485,75456
14740,2025,1,1428,93535
14740,2025,2,1369,95566
14740,2025,3,1454,94143
14740,2025,4,1439,93799
14860,2025,1,2923,399435
14860,2025,2,1986,412168
14860,2025,3,1929,407205
14860,2025,4,2341,409802
15180,2025,1,886,156405
15180,2025,2,888,154027
15180,2025,3,888,153384
15180,2025,4,956,155648
15260,2025,1,1048,46795
15260,2025,2,1035,48266
15260,2025,3,1054,47647
15260,2025,4,1124,48738
15380,2025,1,1341,527937
15380,2025,2,1265,543665
15380,2025,3,1271,538870
15380,2025,4,1394,538395
15500,2025,1,1062,67545
15500,2025,2,972,65262
15500,2025,3,1047,65895
15500,2025,4,1055,67180
15540,2025,1,1435,120360
15540,2025,2,1406,122458
15540,2025,3,1356,121851
15540,2025,4,1530,120659
15940,2025,1,1095,161771
15940,2025,2,1052,165060
15940,2025,3,1099,163233
15940,2025,4,1150,163385
15980,2025,1,1217,308046
15980,2025,2,1209,294113
15980,2025,3,1177,295790
15980,2025,4,1296,305718
16020,2025,1,996,44185
16020,2025,2,1008,44752
16020,2025,3,1027,44224
16020,2025,4,1092,44881
16180,2025,1,1357,32213
16180,2025,2,1329,33005
16180,2025,3,1496,32803
16180,2025,4,1396,32630
16220,2025,1,1173,39597
16220,2025,2,1166,40737
16220,2025,3,1215,40203
16220,2025,4,1321,40102
16300,2025,1,1381,136548
16300,2025,2,1271,139797
16300,2025,3,1280,136895
16300,2025,4,1362,138315
16540,2025,1,1073,61089
16540,2025,2,1076,61624
16540,2025,3,1091,62073
16540,2025,4,1148,62702
16580,2025,1,1243,104674
16580,2025,2,1193,104744
16580,2025,3,1283,104821
16580,2025,4,1267,103860
16620,2025,1,1237,102743
16620,2025,2,1227,103046
16620,2025,3,1181,101851
16620,2025,4,1261,102796
16700,2025,1,1369,393838
16700,2025,2,1294,398820
16700,2025,3,1317,394436
16700,2025,4,1411,402077
16740,2025,1,1725,1342909
16740,2025,2,1405,1357959
16740,2025,3,1431,1357314
16740,2025,4,1515,1379186
16820,2025,1,1343,114983
16820,2025,2,1347,115999
16820,2025,3,1341,115599
16820,2025,4,1527,116330
16860,2025,1,1252,268042
16860,2025,2,1225,266057
16860,2025,3,1200,266449
16860,2025,4,1359,268817
16940,2025,1,1210,48665
16940,2025,2,1174,49854
16940,2025,3,1228,49132
16940,2025,4,1264,49013
16984,2025,1,1756,4426013
16984,2025,2,1512,4554643
16984,2025,3,1507,4509399
16984,2025,4,1651,4512607
17020,2025,1,1117,77769
17020,2025,2,1122,77918
17020,2025,3,1140,79746
17020,2025,4,1196,79219
17140,2025,1,1449,1084548
17140,2025,2,1304,1103822
17140,2025,3,1335,1100220
17140,2025,4,1408,1104905
17300,2025,1,1051,103115
17300,2025,2,1041,102479
17300,2025,3,1056,102868
17300,2025,4,1114,104018
17410,2025,1,1422,1005873
17410,2025,2,1302,1035013
17410,2025,3,1334,1021046
17410,2025,4,1431,1021927
17420,2025,1,1072,43019
17420,2025,2,1048,42631
17420,2025,3,1053,42625
17420,2025,4,1149,43273
17660,2025,1,1134,68439
17660,2025,2,1073,74818
17660,2025,3,1137,72712
17660,2025,4,1206,70707
17780,2025,1,1075,138159
17780,2025,2,1080,133094
17780,2025,3,1086,137555
17780,2025,4,1151,140801
17820,2025,1,1361,312833
17820,2025,2,1305,318574
17820,2025,3,1335,314973
17820,2025,4,1421,316630
17860,2025,1,1159,107814
17860,2025,2,1124,106271
17860,2025,3,1206,108371
17860,2025,4,1200,109421
17900,2025,1,1205,395617
17900,2025,2,1147,396880
17900,2025,3,1163,399122
17900,2025,4,1242,403011
17980,2025,1,1108,115873
17980,2025,2,1008,116578
17980,2025,3,1046,115640
17980,2025,4,1085,116057
18020,2025,1,1751,49739
18020,2025,2,1293,49821
18020,2025,3,1335,49167
18020,2025,4,1393,49722
